10201002,自然法则,201010100,2,-1,1,2,1,1,-1,-1,-1,-1,1,50,100,10,1,20,100,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,-1,-1,-1,0,40,-1,-1,1,-1,100,55,3,-1,1,-1,100,41,1,-1,1,-1,100,50,2,-1,20300002,1,20300006,2,20300013,2,-1,-1,-1,-1,-1,-1,10201003,5000,-1,-1,2000
10201003,雷霆之光,201010100,2,-1,1,3,1,1,-1,-1,-1,-1,1,50,100,10,1,20,100,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,-1,-1,-1,0,60,-1,-1,1,-1,100,55,3,-1,1,-1,100,41,1,-1,1,-1,100,50,2,-1,20300003,1,20300011,15,20300014,25,20300016,35,-1,-1,-1,-1,10201004,20000,-1,-1,3000
10201004,魔光启示,201010100,2,-1,1,4,1,1,-1,-1,-1,-1,1,50,100,10,1,20,100,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,53,-1,-1,-1,0,80,-1,-1,1,-1,100,55,3,-1,1,-1,100,41,1,-1,1,-1,100,50,2,-1,20300004,1,20300012,50,20300015,60,20300017,75,20300018,1,20300019,1,10201005,50000,-1,-1,4000
10201005,生命挽歌,201010100,2,-1,1,5,1,1,-1,-1,-1,-1,1,50,100,10,1,20,100,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65,-1,-1,-1,0,100,-1,-1,1,-1,100,55,3,-1,1,-1,100,41,1,-1,1,-1,100,50,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5000
10301001,淬毒之刃,201010100,3,-1,1,1,1,1,-1,-1,-1,-1,1,50,100,10,1,20,100,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,0,30,-1,-1,1,-1,100,40,1,-1,1,-1,100,42,2,-1,1,-1,100,55,3,-1,20300001,1,20300005,1,-1,-1,-1,-1,-1,-1,-1,-1,10301002,1000,-1,-1,1000
10301002,腐蚀之触,201010100,3,-1,1,2,1,1,-1,-1,-1,-1,1,50,100,10,1,20,100,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,-1,-1,-1,-1,-1,0,40,-1,-1,1,-1,100,40,1,-1,1,-1,100,42,2,-1,1,-1,100,55,3,-1,20300002,1,20300006,2,20300013,2,-1,-1,-1,-1,-1,-1,10301003,5000,-1,-1,2000
10301003,复仇戒律,201010100,3,-1,1,3,1,1,-1,-1,-1,-1,1,50,100,10,1,20,100,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,-1,-1,-1,-1,-1,0,60,-1,-1,1,-1,100,40,1,-1,1,-1,100,42,2,-1,1,-1,100,55,3,-1,20300003,1,20300011,15,20300014,25,20300016,35,-1,-1,-1,-1,10301004,20000,-1,-1,3000
10301004,厄运诅咒,201010100,3,-1,1,4,1,1,-1,-1,-1,-1,1,50,100,10,1,20,100,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,-1,-1,-1,-1,-1,0,80,-1,-1,1,-1,100,40,1,-1,1,-1,100,42,2,-1,1,-1,100,55,3,-1,20300004,1,20300012,15,20300015,20,20300017,25,20300018,1,20300019,1,10301005,50000,-1,-1,4000
10301005,瘟疫之源,201010100,3,-1,1,5,1,1,-1,-1,-1,-1,1,50,100,10,1,20,100,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62,-1,-1,-1,-1,-1,0,100,-1,-1,1,-1,100,40,1,-1,1,-1,100,42,2,-1,1,-1,100,55,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5000
10102001,惩罚者,201010200,1,-1,1,1,1,1,-1,-1,-1,-1,1,50,100,10,1,20,100,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,0,30,-1,-1,1,-1,100,56,1,-1,1,-1,100,44,3,-1,1,-1,100,51,2,-1,20300001,1,20300005,1,-1,-1,-1,-1,-1,-1,-1,-1,10102002,1000,-1,-1,1000
10102002,开拓者,201010200,1,-1,1,2,1,1,-1,-1,-1,-1,1,50,100,10,1,20,100,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,-1,-1,-1,-1,-1,0,40,-1,-1,1,-1,100,56,1,-1,1,-1,100,44,3,-1,1,-1,100,51,2,-1,20300002,1,20300006,2,20300013,2,-1,-1,-1,-1,-1,-1,10102003,5000,-1,-1,2000
10102003,征服者,201010200,1,-1,1,3,1,1,-1,-1,-1,-1,1,50,100,10,1,20,100,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,-1,-1,-1,-1,-1,0,60,-1,-1,1,-1,100,56,1,-1,1,-1,100,44,3,-1,1,-1,100,51,2,-1,20300003,1,20300011,15,20300014,25,20300016,35,-1,-1,-1,-1,10102004,20000,-1,-1,3000
10102004,无限者,201010200,1,-1,1,4,1,1,-1,-1,-1,-1,1,50,100,10,1,20,100,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,-1,-1,-1,-1,-1,0,80,-1,-1,1,-1,100,56,1,-1,1,-1,100,44,3,-1,1,-1,100,51,2,-1,20300004,1,20300012,50,20300015,60,20300017,75,20300018,1,20300019,1,10102005,50000,-1,-1,4000
10102005,女武神,201010200,1,-1,1,5,1,1,-1,-1,-1,-1,1,50,100,10,1,20,100,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,59,-1,-1,-1,-1,-1,0,100,-1,-1,1,-1,100,56,1,-1,1,-1,100,44,3,-1,1,-1,100,51,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5000
10202001,小夜曲,201010200,2,-1,1,1,1,1,-1,-1,-1,-1,1,50,100,10,1,20,100,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,0,30,-1,-1,1,-1,100,45,3,-1,1,-1,100,41,1,-1,1,-1,100,53,2,-1,20300001,1,20300005,1,-1,-1,-1,-1,-1,-1,-1,-1,10202002,1000,-1,-1,1000
10202002,忏悔曲,201010200,2,-1,1,2,1,1,-1,-1,-1,-1,1,50,100,10,1,20,100,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,-1,-1,-1,0,40,-1,-1,1,-1,100,45,3,-1,1,-1,100,41,1,-1,1,-1,100,53,2,-1,20300002,1,20300006,2,20300013,2,-1,-1,-1,-1,-1,-1,10202003,5000,-1,-1,2000
10202003,沉思曲,201010200,2,-1,1,3,1,1,-1,-1,-1,-1,1,50,100,10,1,20,100,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,-1,-1,-1,0,60,-1,-1,1,-1,100,45,3,-1,1,-1,100,41,1,-1,1,-1,100,53,2,-1,20300003,1,20300011,15,20300014,25,20300016,35,-1,-1,-1,-1,10202004,20000,-1,-1,3000
10202004,追魂曲,201010200,2,-1,1,4,1,1,-1,-1,-1,-1,1,50,100,10,1,20,100,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,53,-1,-1,-1,0,80,-1,-1,1,-1,100,45,3,-1,1,-1,100,41,1,-1,1,-1,100,53,2,-1,20300004,1,20300012,50,20300015,60,20300017,75,20300018,1,20300019,1,10202005,50000,-1,-1,4000
10202005,幻想曲,201010200,2,-1,1,5,1,1,-1,-1,-1,-1,1,50,100,10,1,20,100,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65,-1,-1,-1,0,100,-1,-1,1,-1,100,45,3,-1,1,-1,100,41,1,-1,1,-1,100,53,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5000
10302001,烈蜂刺,201010200,3,-1,1,1,1,1,-1,-1,-1,-1,1,50,100,10,1,20,100,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,0,30,-1,-1,1,-1,100,40,1,-1,1,-1,100,51,2,-1,1,-1,100,44,3,-1,20300001,1,20300005,1,-1,-1,-1,-1,-1,-1,-1,-1,10302002,1000,-1,-1,1000
10302002,燕尾切,201010200,3,-1,1,2,1,1,-1,-1,-1,-1,1,50,100,10,1,20,100,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,-1,-1,-1,-1,-1,0,40,-1,-1,1,-1,100,40,1,-1,1,-1,100,51,2,-1,1,-1,100,44,3,-1,20300002,1,20300006,2,20300013,2,-1,-1,-1,-1,-1,-1,10302003,5000,-1,-1,2000
10302003,毒蛇牙,201010200,3,-1,1,3,1,1,-1,-1,-1,-1,1,50,100,10,1,20,100,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,-1,-1,-1,-1,-1,0,60,-1,-1,1,-1,100,40,1,-1,1,-1,100,51,2,-1,1,-1,100,44,3,-1,20300003,1,20300011,15,20300014,25,20300016,35,-1,-1,-1,-1,10302004,20000,-1,-1,3000
10302004,猛虎杀,201010200,3,-1,1,4,1,1,-1,-1,-1,-1,1,50,100,10,1,20,100,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,-1,-1,-1,-1,-1,0,80,-1,-1,1,-1,100,40,1,-1,1,-1,100,51,2,-1,1,-1,100,44,3,-1,20300004,1,20300012,15,20300015,20,20300017,25,20300018,1,20300019,1,10302005,50000,-1,-1,4000
10302005,潜龙爪,201010200,3,-1,1,5,1,1,-1,-1,-1,-1,1,50,100,10,1,20,100,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62,-1,-1,-1,-1,-1,0,100,-1,-1,1,-1,100,40,1,-1,1,-1,100,51,2,-1,1,-1,100,44,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5000
10103001,力量胸铠,201020100,1,-1,1,1,1,1,-1,-1,-1,-1,1,50,100,10,1,20,100,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,-1,-1,-1,-1,0,30,-1,-1,1,-1,100,52,1,-1,1,-1,100,44,1,-1,1,-1,100,47,2,-1,20300001,1,20300005,1,-1,-1,-1,-1,-1,-1,-1,-1,10103002,1000,-1,-1,1000
10103002,进击胸铠,201020100,1,-1,1,2,1,1,-1,-1,-1,-1,1,50,100,10,1,20,100,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,-1,-1,-1,-1,0,40,-1,-1,1,-1,100,52,1,-1,1,-1,100,44,1,-1,1,-1,100,47,2,-1,20300002,1,20300006,2,20300013,2,-1,-1,-1,-1,-1,-1,10103003,5000,-1,-1,2000
10103003,愤怒胸铠,201020100,1,-1,1,3,1,1,-1,-1,-1,-1,1,50,100,10,1,20,100,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,66,-1,-1,-1,-1,0,60,-1,-1,1,-1,100,52,1,-1,1,-1,100,44,1,-1,1,-1,100,47,2,-1,20300003,1,20300011,15,20300014,25,20300016,35,-1,-1,-1,-1,10103004,20000,-1,-1,3000
10103004,血沸胸铠,201020100,1,-1,1,4,1,1,-1,-1,-1,-1,1,50,100,10,1,20,100,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,91,-1,-1,-1,-1,0,80,-1,-1,1,-1,100,52,1,-1,1,-1,100,44,1,-1,1,-1,100,47,2,-1,20300004,1,20300012,50,20300015,60,20300017,75,20300018,1,20300019,1,10103005,50000,-1,-1,4000
10103005,无畏胸铠,201020100,1,-1,1,5,1,1,-1,-1,-1,-1,1,50,100,10,1,20,100,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,115,-1,-1,-1,-1,0,100,-1,-1,1,-1,100,52,1,-1,1,-1,100,44,1,-1,1,-1,100,47,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5000
10203001,奥法长袍,201020100,2,-1,1,1,1,1,-1,-1,-1,-1,1,50,100,10,1,20,100,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,-1,-1,-1,-1,0,30,-1,-1,1,-1,100,41,2,-1,1,-1,100,44,2,-1,1,-1,100,45,3,-1,20300001,1,20300005,1,-1,-1,-1,-1,-1,-1,-1,-1,10203002,1000,-1,-1,1000
10203002,光明长袍,201020100,2,-1,1,2,1,1,-1,-1,-1,-1,1,50,100,10,1,20,100,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,-1,-1,-1,-1,0,40,-1,-1,1,-1,100,41,2,-1,1,-1,100,44,2,-1,1,-1,100,45,3,-1,20300002,1,20300006,2,20300013,2,-1,-1,-1,-1,-1,-1,10203003,5000,-1,-1,2000
10203003,审判长袍,201020100,2,-1,1,3,1,1,-1,-1,-1,-1,1,50,100,10,1,20,100,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,66,-1,-1,-1,-1,0,60,-1,-1,1,-1,100,41,2,-1,1,-1,100,44,2,-1,1,-1,100,45,3,-1,20300003,1,20300011,15,20300014,25,20300016,35,-1,-1,-1,-1,10203004,20000,-1,-1,3000
10203004,正义长袍,201020100,2,-1,1,4,1,1,-1,-1,-1,-1,1,50,100,10,1,20,100,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,91,-1,-1,-1,-1,0,80,-1,-1,1,-1,100,41,2,-1,1,-1,100,44,2,-1,1,-1,100,45,3,-1,20300004,1,20300012,50,20300015,60,20300017,75,20300018,1,20300019,1,10203005,50000,-1,-1,4000
10203005,救赎长袍,201020100,2,-1,1,5,1,1,-1,-1,-1,-1,1,50,100,10,1,20,100,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,115,-1,-1,-1,-1,0,100,-1,-1,1,-1,100,41,2,-1,1,-1,100,44,2,-1,1,-1,100,45,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5000
10303001,潜伏胸甲,201020100,3,-1,1,1,1,1,-1,-1,-1,-1,1,50,100,10,1,20,100,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,-1,-1,-1,-1,0,30,-1,-1,1,-1,100,43,1,-1,1,-1,100,45,3,-1,1,-1,100,44,2,-1,20300001,1,20300005,1,-1,-1,-1,-1,-1,-1,-1,-1,10303002,1000,-1,-1,1000
10303002,暮色胸甲,201020100,3,-1,1,2,1,1,-1,-1,-1,-1,1,50,100,10,1,20,100,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,-1,-1,-1,-1,0,40,-1,-1,1,-1,100,43,1,-1,1,-1,100,45,3,-1,1,-1,100,44,2,-1,20300002,1,20300006,2,20300013,2,-1,-1,-1,-1,-1,-1,10303003,5000,-1,-1,2000
