28,盗贼刀兵,1,10,0,1,0,0,0,1,25,13,25,25,587,171,181,266,0,0,0,800,30,30,118,100,0,10,34,0,600002,601001,-1,1,1,0,1,3,544101,544004,15,15,20
29,工厂守卫,1,10,0,1,0,1,0,0,25,10,25,30,587,171,181,266,0,0,0,800,30,30,118,100,0,10,34,0,600002,601002,-1,0,1,0,1,1,544101,544004,15,15,20
30,侏儒炮手,2,10,0,1,0,0,1,0,25,7,25,30,587,171,181,266,0,0,0,800,30,30,118,100,0,10,34,0,600004,601001,-1,1,1,0,0,2,544101,544004,15,15,20
31,精英炮手,1,11,0,1,0,0,0,1,35,34,35,36,1314,357,396,533,176,186,450,800,30,300,118,100,0,10,34,0,600004,601000,-1,1,1,0,0,3,544101,544405,25,20,25
32,杀意德鲁夫,1,12,0,1,1,1,0,0,35,35,36,40,1400,380,422,565,188,201,481,800,30,300,118,100,0,10,34,0,600000,601017,-1,0,0,0,0,1,544101,544405,25,20,25
33,火枪盗贼,1,11,0,1,0,0,1,0,30,30,30,30,850,200,210,299,0,0,0,1500,30,30,118,100,0,10,34,0,600009,601001,-1,0,0,0,0,2,610001,544112,15,15,20
34,火枪盗贼,1,11,0,1,0,0,0,1,30,30,30,30,850,200,210,299,0,0,0,1500,30,30,118,100,0,10,34,0,600009,601001,-1,0,0,0,0,3,544101,610002,15,15,20
35,盗贼刀兵,1,11,0,1,0,1,0,0,30,30,30,30,850,200,210,299,0,0,0,1500,30,30,118,100,0,10,34,0,600010,601000,-1,1,1,0,1,1,610003,544112,15,15,20
36,嗜血盗贼,1,11,0,1,0,0,1,0,30,30,30,30,850,200,210,299,0,0,0,1500,30,30,118,100,0,10,34,0,600010,601001,-1,1,1,0,1,2,544101,610004,15,15,20
37,火枪盗贼,1,12,0,1,0,0,0,1,30,30,30,30,1591,311,221,310,0,0,0,1500,30,30,118,100,0,10,34,0,600009,601001,-1,0,0,0,0,3,601004,544112,15,15,20
38,火枪盗贼,1,12,0,1,0,1,0,0,30,30,30,30,1591,311,221,310,0,0,0,1500,30,30,118,100,0,10,34,0,600009,601001,-1,0,0,0,0,1,544101,544112,15,15,20
39,德鲁夫,1,12,0,1,1,0,1,0,35,35,35,38,1612,370,406,533,106,116,335,1500,30,300,118,100,0,10,34,0,600009,601017,-1,0,0,0,0,2,544405,544112,25,25,20
40,火枪盗贼,1,13,0,1,0,0,0,1,30,30,30,30,1838,333,230,321,0,0,0,1500,30,30,118,100,0,10,34,0,600009,601001,-1,0,0,0,0,3,601002,544305,15,15,20
41,盗贼刀兵,1,13,0,1,0,1,0,0,30,30,30,30,1838,333,230,321,0,0,0,1500,30,30,118,100,0,10,34,0,600010,601003,-1,1,1,0,1,1,544101,544305,15,15,20
42,洛克,1,13,0,1,1,0,1,0,40,40,40,42,2184,419,469,541,111,121,351,1500,100,50,118,100,0,10,34,0,600010,601014,-1,0,0,0,0,2,544405,544112,25,25,25
43,火枪盗贼,1,13,0,1,0,0,0,1,35,35,35,35,1838,333,230,321,0,0,0,1500,30,30,118,100,0,10,34,0,600009,601001,-1,0,0,0,0,3,544101,544306,15,15,20
44,嗜血盗贼,1,13,0,1,0,1,0,0,35,35,35,35,1838,333,230,321,0,0,0,1500,30,30,118,100,0,10,34,0,600010,601000,-1,1,1,0,1,1,544101,544306,15,15,20
45,盗贼刀兵,1,14,0,1,0,0,1,0,35,35,35,35,2476,355,396,332,0,0,0,1500,30,30,118,100,0,10,34,0,600010,601003,-1,1,1,0,1,2,544101,544307,15,15,20
46,火枪盗贼,1,14,0,1,0,0,0,1,35,35,35,35,2476,355,396,332,0,0,0,1500,30,30,118,100,0,10,34,0,600009,601001,-1,0,0,0,0,3,544101,544307,15,15,20
47,嗜血盗贼,1,14,0,1,0,1,0,0,35,35,35,35,2476,355,396,332,0,0,0,1500,30,30,118,100,0,10,34,0,600010,601003,-1,1,1,0,1,1,544101,544307,15,15,20
48,盗贼刀兵,1,15,0,1,0,0,1,0,35,35,35,35,3330,428,484,663,0,0,0,1500,30,30,118,100,0,10,34,0,600010,601003,-1,1,1,0,1,2,544101,544308,15,15,20
49,火枪盗贼,1,15,0,1,0,0,0,1,35,35,35,35,3330,428,484,663,0,0,0,1500,30,30,118,100,0,10,34,0,600009,601001,-1,0,0,0,0,3,544101,544308,15,15,20
50,芭芭拉,1,15,0,1,1,1,0,0,40,40,40,45,4725,512,579,781,185,220,574,1500,50,70,118,100,0,10,34,0,600008,601015,-1,0,1,0,1,1,544405,544112,20,20,20
51,精英盗贼,1,15,0,1,0,0,1,0,40,40,40,40,2542,525,593,788,212,236,588,1500,30,30,118,100,0,10,34,0,600010,601005,-1,1,1,0,1,2,544405,544112,20,20,20
52,精英洛克,1,16,0,1,1,0,0,1,42,42,42,45,2786,571,642,847,311,366,796,1500,30,30,118,100,0,10,34,0,600010,601006,-1,0,0,0,0,3,544405,544112,20,20,20
53,精英芭芭拉,1,17,0,1,1,1,0,0,45,45,45,50,2898,635,719,950,323,382,825,1500,30,30,118,100,0,10,34,0,600008,601016,-1,0,1,0,1,1,544405,544112,20,20,20
54,火焰蜘蛛,1,15,0,1,0,0,1,0,35,35,35,30,3330,428,484,663,0,0,0,1500,30,30,118,100,0,10,34,0,600015,601013,-1,0,1,0,1,2,544101,544306,15,15,20
55,火焰蜘蛛,1,15,0,1,0,0,0,1,35,35,35,31,3530,444,504,683,0,0,0,1500,30,30,118,100,0,10,34,0,600015,601014,-1,0,1,0,1,3,544101,544306,15,15,20
56,火焰蜘蛛,1,16,0,1,0,1,0,0,35,35,35,32,3708,469,528,718,0,0,0,1500,30,30,118,100,0,10,34,0,600015,601013,-1,0,1,0,1,1,544101,544307,15,15,20
57,火焰骷髅,1,16,0,1,0,0,1,0,35,35,35,33,3748,475,533,724,0,0,0,1500,30,30,118,100,0,10,34,0,600012,601008,-1,1,1,0,0,2,544101,544307,15,15,20
58,火焰蜘蛛,1,16,0,1,0,0,0,1,35,35,35,34,3788,481,538,730,0,0,0,1500,30,30,118,100,0,10,34,0,600015,601014,-1,0,1,0,1,3,544101,544307,15,15,20
59,天火元素,1,16,0,1,0,1,0,0,35,35,35,35,3838,487,543,736,0,0,0,1500,30,30,118,100,0,10,34,0,600013,601009,-1,1,0,0,1,1,544101,544308,15,15,20
60,火枪盗贼,1,17,0,1,0,0,1,0,35,35,35,36,3888,491,553,751,0,0,0,1500,30,30,118,100,0,10,34,0,600009,601009,-1,0,0,0,0,2,544101,544308,15,15,20
61,盗贼刀兵,1,17,0,1,0,0,0,1,36,36,36,37,3888,491,553,751,0,0,0,1500,30,30,118,100,0,10,34,0,600010,601010,-1,1,1,0,1,3,544101,544112,15,15,20
62,嗜血盗贼,1,17,0,1,0,1,0,0,37,37,37,38,3888,491,553,751,0,0,0,1500,30,30,118,100,0,10,34,0,600010,601010,-1,1,1,0,1,1,544101,544112,15,15,20
63,火焰蜘蛛,2,18,0,1,0,0,1,0,38,38,38,39,4573,556,632,858,0,0,0,1500,30,30,118,100,0,10,34,0,600015,601010,-1,0,1,0,1,2,544101,544112,15,15,20
64,火焰骷髅,2,18,0,1,0,0,0,1,39,39,39,40,4573,556,632,858,0,0,0,1500,30,30,118,100,0,10,34,0,600012,601009,-1,1,1,0,0,3,544101,544112,15,15,20
65,魔岱宁,1,18,0,1,1,1,0,0,46,46,46,46,9410,658,764,952,224,264,714,1500,30,30,118,100,0,10,34,0,600012,601016,-1,0,0,1,0,1,544405,544112,15,15,20
66,火焰蜘蛛,3,19,0,1,0,0,1,0,40,40,40,40,4753,579,659,890,0,0,0,1500,30,30,118,100,0,10,34,0,600015,601010,-1,0,1,0,1,2,544101,544112,15,15,20
67,天火元素,3,19,0,1,0,0,0,1,40,40,40,40,4753,579,659,890,0,0,0,1500,30,30,118,100,0,10,34,0,600013,601009,-1,1,0,0,1,3,544101,544112,15,15,20
68,蜘蛛王后,3,19,0,1,2,1,0,0,47,47,47,47,9780,706,796,995,277,311,797,1500,30,30,118,100,0,10,34,0,600015,601016,-1,0,0,0,0,1,544405,544112,15,15,20
69,精英岱宁,1,19,0,1,1,0,1,0,48,48,48,48,3456,757,857,1126,387,457,984,1500,30,30,118,100,0,10,34,0,600012,601014,-1,0,0,1,0,2,544405,544112,15,15,20
70,精英蜘蛛,3,20,0,1,0,0,0,1,49,49,49,49,5095,783,886,1162,401,473,1018,1500,30,30,118,100,0,10,34,0,600015,601013,-1,0,1,0,1,3,544405,544112,15,15,20
71,精英蜘蛛王后,3,21,0,1,2,1,0,0,50,50,50,50,5405,846,952,1239,427,502,1066,1500,30,30,118,100,0,10,34,0,600015,601015,-1,0,0,0,0,1,544405,544112,15,15,20
72,岱宁,1,13,0,1,0,0,1,0,30,30,30,30,3888,436,486,635,145,171,441,1500,30,30,118,100,0,10,34,0,600012,601014,-1,0,0,1,0,2,544405,544112,15,15,20
300,侏儒小巫师,3,21,0,1,0,0,0,1,30,30,30,30,5644,687,782,1049,0,0,0,1500,30,30,118,100,0,10,34,0,600012,601009,-1,1,1,0,0,3,544101,544112,15,15,20
301,但丁,2,22,0,1,1,1,0,0,45,45,45,42,11975,804,903,1040,287,337,855,1500,30,30,118,100,0,10,34,0,600012,601015,-1,0,1,0,0,1,544405,544112,15,15,20
302,侏儒原住民,2,22,0,1,0,0,1,0,35,35,35,35,5824,710,809,1082,0,0,0,1500,30,30,118,100,0,10,34,0,600012,601009,-1,1,1,0,0,2,544101,544112,15,15,20
303,蘑菇巨人,1,23,0,1,1,0,0,1,35,35,35,35,6011,734,835,1116,0,0,0,1500,30,30,118,100,0,10,34,0,600015,601009,-1,1,0,0,0,3,544101,544112,15,15,20
304,蘑菇领主,1,24,0,1,1,1,0,0,35,35,35,35,6198,757,930,1149,0,0,0,1500,30,30,118,100,0,10,34,0,600015,601009,-1,1,0,0,0,1,544101,544112,15,15,20
305,侏儒原住民,1,24,0,1,0,0,1,0,35,35,35,35,6198,757,930,1149,0,0,0,1500,30,30,118,100,0,10,34,0,600012,601009,-1,1,1,0,0,2,544101,544112,15,15,20
306,美杜莎,1,24,0,1,2,0,0,1,50,50,50,50,12755,856,1029,1148,306,359,908,1500,30,30,118,100,0,10,34,0,600014,601016,-1,0,0,0,0,3,544405,544112,15,15,20
307,精英但丁,2,25,0,1,1,1,0,0,50,50,50,50,7010,1112,1236,1678,557,648,1375,1500,30,30,118,100,0,10,34,0,600012,601016,-1,0,1,0,0,1,544405,544112,15,15,20
308,精英蘑菇巨人,1,26,0,1,1,0,1,0,50,50,50,50,7210,1139,1266,1715,571,665,1409,1500,30,30,118,100,0,10,34,0,600015,601016,-1,1,0,0,0,2,544405,544112,15,15,20
309,精英美杜沙,1,27,0,1,2,0,0,1,50,50,50,50,7370,1166,1296,1752,586,681,1444,1500,30,30,118,100,0,10,34,0,600014,601016,-1,0,0,0,0,3,544405,544112,15,15,20
310,魔术人偶,1,25,0,1,0,1,0,0,35,35,35,35,7318,872,983,1359,0,0,0,1500,30,30,118,100,0,10,34,0,600010,601015,-1,1,0,0,0,1,544101,544112,15,15,20
311,盗贼,1,26,0,1,0,0,1,0,35,35,35,35,7505,896,1010,1393,0,0,0,1500,30,30,118,100,0,10,34,0,600010,601009,-1,1,1,0,1,2,544101,544112,15,15,20
312,米卡莎,1,26,0,1,1,0,0,1,35,35,35,35,15475,1009,1123,1219,371,432,1096,1500,30,30,118,100,0,10,34,0,600009,601015,-1,0,1,0,0,3,544405,544112,15,15,20
313,魔术人偶,1,27,0,1,0,1,0,0,35,35,35,35,7692,919,1036,1426,0,0,0,1500,30,30,118,100,0,10,34,0,600010,601009,-1,1,0,0,0,1,544101,544112,15,15,20
314,盗贼,1,28,0,1,0,0,1,0,35,35,35,35,7872,942,1063,1459,0,0,0,1500,30,30,118,100,0,10,34,0,600010,601009,-1,1,1,0,1,2,544101,544112,15,15,20
315,芭芭拉,1,28,0,1,1,0,0,1,35,35,35,35,16215,1061,1182,1473,390,454,1149,1500,30,30,118,100,0,10,34,0,600009,601010,-1,0,1,0,1,3,544405,544112,15,15,20
316,魔术人偶,1,29,0,1,0,1,0,0,35,35,35,35,8059,965,1088,1493,0,0,0,1500,30,30,118,100,0,10,34,0,600010,601009,-1,1,0,0,0,1,544101,544112,15,15,20
317,泽伊斯,1,29,0,1,1,0,1,0,35,35,35,35,16625,1088,1211,1508,399,464,1175,1500,30,30,118,100,0,10,34,0,600009,601010,-1,1,0,0,0,2,544405,544112,15,15,20
318,精英强袭人偶,1,30,0,1,0,0,0,1,35,34,35,36,8195,1359,1500,2048,629,732,1734,1500,30,30,118,100,0,10,34,0,600010,601010,-1,1,0,0,0,3,544405,544112,15,15,20
319,精英米卡莎,1,31,0,1,1,1,0,0,35,34,35,36,10945,1595,1739,2326,774,904,1825,1500,30,30,118,100,0,10,34,0,600009,601010,-1,0,1,0,0,1,544405,544112,15,15,20
320,精英泽伊斯,1,32,0,1,1,0,1,0,35,34,35,36,11175,1629,1777,2373,792,925,1866,1500,30,30,118,100,0,10,34,0,600009,601010,-1,1,0,0,0,2,544405,544112,15,15,20
400,天火元素,1,30,0,1,0,0,0,1,40,40,40,45,8750,1101,1229,1711,0,0,0,1500,30,30,118,100,0,10,34,0,600013,601009,-1,1,0,0,1,3,544101,544053,15,15,20
401,胖虎,1,30,0,1,1,1,0,0,40,40,40,45,21570,1227,1355,1543,409,475,1349,1500,30,30,118,100,0,10,34,0,600009,601010,-1,0,1,0,0,1,544405,544112,15,15,20
402,火焰骷髅,1,31,0,1,0,0,1,0,40,40,40,45,9942,1282,1413,1934,0,0,0,1500,30,30,118,100,0,10,34,0,600012,601009,-1,1,1,0,0,2,544101,544112,15,15,20
403,傀儡少女,1,32,0,1,0,0,0,1,40,40,40,45,10166,1311,1446,1977,0,0,0,1500,30,30,118,100,0,10,34,0,600009,601009,-1,0,0,0,0,3,544101,544112,15,15,20
404,崩紫,1,32,0,1,1,1,0,0,40,40,40,45,25105,1485,1620,1799,514,601,1451,1500,30,30,118,100,0,10,34,0,600009,601010,-1,0,1,0,0,1,544405,544112,15,15,20
405,天火元素,1,33,0,1,0,0,1,0,40,40,40,45,10390,1342,1480,2020,0,0,0,1500,30,30,118,100,0,10,34,0,600013,601009,-1,1,0,0,1,2,544101,544112,15,15,20
406,火焰骷髅,1,33,0,1,0,0,0,1,40,40,40,45,10390,1342,1480,2020,0,0,0,1500,30,30,118,100,0,10,34,0,600012,601009,-1,1,1,0,0,3,544101,544112,15,15,20
407,雄火龙,1,34,0,1,2,1,0,0,40,40,40,45,26210,1554,1695,2099,537,628,1514,1500,30,30,118,100,0,10,34,0,600012,601015,-1,0,0,0,0,1,544405,544112,15,15,20
408,天火元素,1,35,0,1,0,0,1,0,45,40,42,50,10839,1402,1547,2106,0,0,0,1500,30,30,118,100,0,10,34,0,600013,601009,-1,1,0,0,1,2,544101,544112,15,15,20
409,精英胖虎,1,36,0,1,1,0,0,1,45,40,42,50,12190,1770,1930,2566,862,1009,2028,1500,30,30,118,100,0,10,34,0,600009,601010,-1,0,1,0,0,3,544405,544112,15,15,20
410,精英崩紫,1,37,0,1,1,1,0,0,45,40,42,50,12955,1991,2168,2865,912,1082,2173,1500,30,30,118,100,0,10,34,0,600009,601010,-1,0,1,0,0,1,544405,544112,15,15,20
411,精英雄火龙,1,38,0,1,2,0,1,0,45,40,42,50,13205,2026,2206,2913,930,1103,2213,1500,30,30,118,100,0,10,34,0,600012,601015,-1,0,0,0,0,2,544405,544112,15,15,20
500,罗斯,1,36,0,1,1,0,0,1,45,40,42,50,27320,1622,1769,2191,560,656,1577,1500,30,30,118,100,0,10,34,0,600009,601010,-1,0,1,0,0,3,544405,544112,15,15,20
501,变异花精,1,36,0,1,0,1,0,0,45,40,42,50,11063,1432,1579,2150,0,0,0,1500,30,30,118,100,0,10,34,0,600012,601009,-1,0,1,0,1,1,544101,544112,15,15,20
502,胖虎,1,37,0,1,1,0,1,0,45,40,42,50,29065,1771,1930,2237,593,703,1690,1500,30,30,118,100,0,10,34,0,600009,601010,-1,0,1,0,0,2,544405,544112,15,15,20
503,奇面巨猿,1,37,0,1,1,0,0,1,40,40,40,45,11777,1559,1718,2332,0,0,0,1500,30,30,118,100,0,10,34,0,600012,601009,-1,0,1,0,1,3,544101,544112,15,15,20
504,百鸟王,1,38,0,1,2,1,0,0,40,40,40,45,29640,1806,1968,2283,604,716,1721,1500,30,30,118,100,0,10,34,0,600011,601010,-1,0,0,0,0,1,544405,544112,15,15,20
505,变异花精,1,38,0,1,0,0,1,0,40,40,40,45,12002,1589,1751,2375,0,0,0,1500,30,30,118,100,0,10,34,0,600012,601009,-1,0,1,0,1,2,544101,544112,15,15,20
506,奇面巨猿,1,38,0,1,1,0,0,1,40,40,40,45,12002,1589,1751,2375,0,0,0,1500,30,30,118,100,0,10,34,0,600012,601009,-1,0,1,0,1,3,544101,544112,15,15,20
507,百鸟王,1,39,0,1,2,1,0,0,40,40,40,45,30170,1839,2005,2480,616,730,1753,1500,30,30,118,100,0,10,34,0,600011,601010,-1,0,0,0,0,1,544405,544112,15,15,20
508,变异花精,1,40,0,1,0,0,1,0,40,40,40,45,13410,1794,1963,2497,0,0,0,1500,30,30,118,100,0,10,34,0,600012,601009,-1,0,1,0,1,2,544101,544112,15,15,20
509,奇面巨猿,1,40,0,1,1,0,0,1,40,40,40,45,13410,1794,1963,2497,0,0,0,1500,30,30,118,100,0,10,34,0,600012,601009,-1,0,1,0,1,3,544101,544112,15,15,20
510,凯撒,1,41,0,1,1,1,0,0,40,40,40,45,36255,2273,2446,2572,734,874,2122,1500,30,30,118,100,0,10,34,0,600009,601010,-1,1,0,0,0,1,544405,544112,15,15,20
511,精英罗斯,1,41,0,1,1,0,1,0,47,47,47,55,16130,2508,2699,3683,1130,1345,2728,1500,30,30,118,100,0,10,34,0,600009,601010,-1,0,1,0,0,2,544405,544112,15,15,20
512,精英巨猿,1,42,0,1,1,0,0,1,48,48,48,55,16430,2551,2745,3745,1151,1371,2777,1500,30,30,118,100,0,10,34,0,600012,601010,-1,0,1,0,1,3,544405,544112,15,15,20
513,精英百鸟王,1,43,0,1,2,1,0,0,49,49,49,55,16710,2595,2793,3807,1173,1396,2828,1500,30,30,118,100,0,10,34,0,600011,601010,-1,0,0,0,0,1,544405,544112,15,15,20
514,精英凯撒,1,44,0,1,1,0,1,0,50,50,50,55,17035,2638,2839,3869,1194,1421,2878,1500,30,30,118,100,0,10,34,0,600009,601010,-1,1,0,0,0,2,544405,544112,15,15,20
515,魔术人偶,1,41,0,1,0,1,0,0,50,50,50,50,14687,1999,2172,3074,0,0,0,1500,30,30,118,100,0,10,34,0,600010,601009,-1,1,0,0,0,1,544101,544112,15,15,20
516,魔术人偶,1,41,0,1,0,1,0,0,50,50,50,50,14687,1999,2172,3074,0,0,0,1500,30,30,118,100,0,10,34,0,600010,601009,-1,1,0,0,0,1,544101,544112,15,15,20
517,魔术人偶,1,41,0,1,0,1,0,0,50,50,50,50,14687,1999,2172,3074,0,0,0,1500,30,30,118,100,0,10,34,0,600010,601009,-1,1,0,0,0,1,544101,544112,15,15,20
518,魔术人偶,1,41,0,1,0,1,0,0,50,50,50,50,14687,1999,2172,3074,0,0,0,1500,30,30,118,100,0,10,34,0,600010,601009,-1,1,0,0,0,1,544101,544112,15,15,20
519,魔术人偶,1,41,0,1,0,1,0,0,50,50,50,50,14687,1999,2172,3074,0,0,0,1500,30,30,118,100,0,10,34,0,600010,601009,-1,1,0,0,0,1,544101,544112,15,15,20
520,魔术人偶,1,41,0,1,0,1,0,0,50,50,50,50,14687,1999,2172,3074,0,0,0,1500,30,30,118,100,0,10,34,0,600010,601009,-1,1,0,0,0,1,544101,544112,15,15,20
521,火枪盗贼,1,41,0,1,1,1,0,0,50,50,50,50,14687,1999,2172,3074,0,0,0,1500,30,30,118,100,0,10,34,0,600009,601008,-1,0,0,1,0,1,544101,544112,15,15,20
522,魔术人偶,1,41,0,1,0,1,0,0,50,50,50,50,14687,1999,2172,3074,0,0,0,1500,30,30,118,100,0,10,34,0,600010,601009,-1,1,0,0,0,1,544101,544112,15,15,20
523,火枪盗贼,1,41,0,1,0,1,0,0,50,50,50,50,14687,1999,2172,3074,0,0,0,1500,30,30,118,100,0,10,34,0,600009,601008,-1,1,0,0,1,1,544101,544112,15,15,20
524,火枪盗贼,1,41,0,1,0,1,0,0,50,50,50,50,14687,1999,2172,3074,0,0,0,1500,30,30,118,100,0,10,34,0,600009,601008,-1,1,0,0,1,1,544101,544112,15,15,20
525,魔术人偶,1,41,0,1,0,1,0,0,50,50,50,50,14687,1999,2172,3074,0,0,0,1500,30,30,118,100,0,10,34,0,600010,601009,-1,1,0,0,0,1,544101,544112,15,15,20
526,火枪盗贼,1,41,0,1,0,1,0,0,50,50,50,50,14687,1999,2172,3074,0,0,0,1500,30,30,118,100,0,10,34,0,600009,601008,-1,1,0,0,1,1,544101,544112,15,15,20
527,火枪盗贼,1,41,0,1,0,1,0,0,50,50,50,50,14687,1999,2172,3074,0,0,0,1500,30,30,118,100,0,10,34,0,600009,601008,-1,1,0,0,1,1,544101,544112,15,15,20
528,魔术人偶,1,41,0,1,0,1,0,0,50,50,50,50,14687,1999,2172,3074,0,0,0,1500,30,30,118,100,0,10,34,0,600010,601009,-1,1,0,0,0,1,544101,544112,15,15,20
529,火枪盗贼,1,41,0,1,0,1,0,0,50,50,50,50,14687,1999,2172,3074,0,0,0,1500,30,30,118,100,0,10,34,0,600009,601008,-1,1,0,0,1,1,544101,544112,15,15,20
530,德鲁夫,1,41,0,1,1,1,0,0,52,52,52,52,36255,2187,2360,2572,734,874,2122,1500,30,30,118,100,0,10,34,0,600010,601010,-1,1,0,0,1,1,544101,544112,15,15,20
531,火枪盗贼,1,41,0,1,0,1,0,0,50,50,50,50,14687,1999,2172,3074,0,0,0,1500,30,30,118,100,0,10,34,0,600009,601008,-1,1,0,0,1,1,544101,544112,15,15,20
532,魔术人偶,1,41,0,1,0,1,0,0,50,50,50,50,14687,1999,2172,3074,0,0,0,1500,30,30,118,100,0,10,34,0,600010,601009,-1,1,0,0,0,1,544101,544112,15,15,20
533,火枪盗贼,1,41,0,1,0,1,0,0,50,50,50,50,14687,1999,2172,3074,0,0,0,1500,30,30,118,100,0,10,34,0,600009,601008,-1,1,0,0,1,1,544101,544112,15,15,20
534,火枪盗贼,1,41,0,1,0,1,0,0,50,50,50,50,14687,1999,2172,3074,0,0,0,1500,30,30,118,100,0,10,34,0,600009,601008,-1,0,0,1,0,1,544101,544112,15,15,20
535,火枪盗贼,1,42,0,1,0,1,0,0,50,50,50,50,14956,2036,2212,3129,0,0,0,1500,30,30,118,100,0,10,34,0,600009,601008,-1,1,0,0,1,1,544101,544112,15,15,20
536,魔术人偶,1,42,0,1,0,1,0,0,50,50,50,50,14956,2036,2212,3129,0,0,0,1500,30,30,118,100,0,10,34,0,600010,601009,-1,1,0,0,1,1,544101,544112,15,15,20
537,魔术人偶,1,42,0,1,0,1,0,0,50,50,50,50,14956,2036,2212,3129,0,0,0,1500,30,30,118,100,0,10,34,0,600010,601009,-1,1,0,0,1,1,544101,544112,15,15,20
